Date_Key;Animal_Key;Activity_Type_Key;Quantity_Consumed_Kg;Quantity_Prey_Units;Success_Flag;Prey_Species_Hunted;Location_Key
20260905;206;3;1;1;1;Roots;3
20260905;207;3;7;1;0;Alpine Grass;3
20260905;208;4;0.69;5;1;Fish;3
20260905;209;2;11.68;2;1;Roots;3
20260906;201;1;2.17;4;0;Vole;10
20260906;202;3;22.33;0;1;Moss;10
20260906;203;3;3.08;3;0;Acorns;10
20260906;204;1;4.64;0;1;Grouse;10
20260906;205;2;1.1;3;0;Beetle;10
20260906;206;3;1.48;3;1;Seeds;10
20260906;207;3;9.58;5;1;Moss;10
20260906;208;4;0.66;5;1;Marmot;10
20260906;209;2;8.1;1;0;Honey;10
20260907;201;1;1.98;4;0;Mouse;6
20260907;202;3;10.74;1;1;Alpine Grass;6
20260907;203;3;4.33;4;1;Berries;6
20260907;204;1;1.14;4;1;Hare;6
20260907;205;2;1.05;0;0;Earthworm;6
20260907;206;3;0.89;2;1;Clover;6
20260907;207;3;11.27;0;1;Alpine Grass;6
20260907;208;4;0.89;3;1;Marmot;6
20260907;209;2;18.12;2;1;Roe Deer Fawn;6
20260908;201;1;2.44;4;1;Vole;9
20260908;202;3;15.01;1;0;Bark;9
20260908;203;3;2.05;3;0;Berries;9
20260908;204;1;3.61;3;0;Grouse;9
20260908;205;2;0.82;5;1;Acorns;9
20260908;206;3;1.3;2;0;Roots;9
20260908;207;3;7.36;1;1;Alpine Grass;9
20260908;208;4;0.74;0;1;Marmot;9
20260908;209;2;5.6;4;1;Fish;9
20260909;201;1;0.34;0;0;Hare;9
20260909;202;3;14.15;5;1;Clover;9
20260909;203;3;4.96;1;1;Berries;9
20260909;204;1;2.13;1;1;Chamois Kid;9
20260909;205;2;1.85;5;1;Rabbit;9
20260909;206;3;0.9;3;0;Dandelion;9
20260909;207;3;4.99;1;0;Herbs;9
20260909;208;4;0.16;3;1;Marmot;9
20260909;209;2;26.55;5;0;Roe Deer Fawn;9
20260910;201;1;0.81;2;1;Hare;3
20260910;202;3;16.22;5;0;Bark;3
20260910;203;3;4.44;2;1;Grass;3
20260910;204;1;3.66;0;1;Grouse;3
20260910;205;2;1.71;1;1;Acorns;3
20260910;206;3;1.01;2;0;Seeds;3
20260910;207;3;8.2;1;1;Clover;3
20260910;208;4;0.81;4;0;Fish;3
20260910;209;2;18.37;0;1;Honey;3
20260911;201;1;1.88;0;1;Vole;2
20260911;202;3;15.67;4;1;Alpine Grass;2
20260911;203;3;5.41;2;1;Grass;2
20260911;204;1;2.11;0;1;Grouse;2
20260911;205;2;0.21;3;1;Earthworm;2
20260911;206;3;1.11;1;1;Roots;2
20260911;207;3;10.21;0;1;Alpine Grass;2
20260911;208;4;1;4;1;Ptarmigan;2
20260911;209;2;9.75;4;0;Fish;2
20260912;201;1;1.93;0;1;Rabbit;9
20260912;202;3;16.98;5;1;Lichen;9
20260912;203;3;1.96;3;1;Acorns;9
20260912;204;1;4.87;3;1;Grouse;9
20260912;205;2;0.93;2;1;Berries;9
20260912;206;3;0.99;1;1;Alpine Grass;9
20260912;207;3;9.14;1;1;Herbs;9
20260912;208;4;0.14;0;1;Fish;9
20260912;209;2;15.15;0;0;Honey;9
20260913;201;1;1.81;0;0;Rabbit;2
20260913;202;3;15.02;4;1;Alpine Grass;2
20260913;203;3;4.43;0;0;Clover;2
20260913;204;1;3.15;4;1;Hare;2
20260913;205;2;1.32;0;1;Berries;2
20260913;206;3;1;4;1;Alpine Grass;2
20260913;207;3;11.61;2;0;Herbs;2
20260913;208;4;0.8;1;1;Hare;2
20260913;209;2;29.07;4;1;Fish;2
20260914;201;1;0.46;0;1;Hare;4
20260914;202;3;23.79;1;0;Moss;4
20260914;203;3;6.24;3;0;Clover;4
20260914;204;1;2.28;4;1;Grouse;4
20260914;205;2;1.63;2;1;Berries;4
20260914;206;3;0.2;3;0;Seeds;4
20260914;207;3;8.71;1;0;Alpine Grass;4
20260914;208;4;0.96;0;1;Marmot;4
20260914;209;2;6.82;1;1;Berries;4
20260915;201;1;2.33;4;1;Mouse;9
20260915;202;3;15.28;1;1;Bark;9
20260915;203;3;6.77;2;1;Mushroom;9
20260915;204;1;2.68;1;0;Grouse;9
20260915;205;2;1.22;1;1;Earthworm;9
20260915;206;3;1.39;0;1;Alpine Grass;9
20260915;207;3;3.07;3;1;Moss;9
20260915;208;4;0.25;0;0;Hare;9
20260915;209;2;27.23;0;1;Roots;9
20260916;201;1;1.31;3;1;Vole;4
20260916;202;3;21.83;4;1;Moss;4
20260916;203;3;2.71;3;1;Berries;4
20260916;204;1;2.01;3;1;Roe Deer Fawn;4
20260916;205;2;1.9;5;1;Earthworm;4
20260916;206;3;0.83;1;1;Seeds;4
20260916;207;3;5.02;4;1;Clover;4
20260916;208;4;0.31;0;1;Hare;4
20260916;209;2;16.79;2;0;Roots;4
20260917;201;1;2.44;0;0;Hare;1
20260917;202;3;10.64;4;0;Moss;1
20260917;203;3;2.67;5;1;Clover;1
20260917;204;1;1.53;5;0;Roe Deer Fawn;1
20260917;205;2;1.48;4;0;Berries;1
20260917;206;3;1.15;5;0;Alpine Grass;1
20260917;207;3;7.28;3;0;Alpine Grass;1
20260917;208;4;0.71;0;1;Hare;1
20260917;209;2;11.39;0;1;Roe Deer Fawn;1
20260918;201;1;0.93;1;1;Hare;5
20260918;202;3;5.45;0;1;Alpine Grass;5
20260918;203;3;3.25;0;0;Grass;5
20260918;204;1;1.76;4;1;Grouse;5
20260918;205;2;0.23;1;0;Acorns;5
20260918;206;3;0.41;1;1;Seeds;5
20260918;207;3;11.74;5;0;Alpine Grass;5
20260918;208;4;0.28;5;0;Fish;5
20260918;209;2;12.41;3;1;Honey;5
20260919;201;1;2.4;4;1;Rabbit;8
20260919;202;3;24.9;1;1;Bark;8
20260919;203;3;7.13;2;0;Clover;8
20260919;204;1;3.04;1;1;Grouse;8
20260919;205;2;1.85;1;1;Rabbit;8
20260919;206;3;1.1;4;0;Roots;8
20260919;207;3;8.72;5;1;Herbs;8
20260919;208;4;0.25;5;1;Hare;8
20260919;209;2;6.09;0;0;Honey;8
20260920;201;1;1.37;1;0;Mouse;3
20260920;202;3;19.54;0;1;Bark;3
20260920;203;3;7.74;4;1;Grass;3
20260920;204;1;1.31;2;1;Hare;3
20260920;205;2;0.41;0;0;Berries;3
20260920;206;3;1.38;4;0;Seeds;3
20260920;207;3;6.72;4;1;Herbs;3
20260920;208;4;0.97;0;1;Marmot;3
20260920;209;2;7.99;3;1;Roe Deer Fawn;3
20260921;201;1;0.53;5;1;Hare;9
20260921;202;3;7.35;4;0;Bark;9
20260921;203;3;5.39;0;1;Clover;9
20260921;204;1;4.57;5;0;Grouse;9
20260921;205;2;1.9;1;1;Earthworm;9
20260921;206;3;0.54;5;1;Clover;9
20260921;207;3;7.39;5;1;Clover;9
20260921;208;4;0.49;1;1;Fish;9
20260921;209;2;16.15;3;0;Berries;9
20260922;201;1;0.32;4;0;Grouse;6
20260922;202;3;24.66;4;1;Clover;6
20260922;203;3;7.21;0;0;Berries;6
20260922;204;1;2.18;1;0;Marmot;6
20260922;205;2;1.73;3;0;Earthworm;6
20260922;206;3;0.72;0;0;Roots;6
20260922;207;3;11.72;2;0;Moss;6
20260922;208;4;0.69;3;0;Fish;6
20260922;209;2;28.04;2;1;Honey;6
20260923;201;1;0.99;1;0;Vole;6
20260923;202;3;23.79;3;1;Moss;6
20260923;203;3;7.12;0;0;Clover;6
20260923;204;1;1.9;3;1;Grouse;6
20260923;205;2;0.22;0;1;Rabbit;6
20260923;206;3;0.48;5;1;Dandelion;6
20260923;207;3;3.65;3;0;Moss;6
20260923;208;4;0.34;2;1;Hare;6
20260923;209;2;24.99;0;1;Fish;6
20260924;201;1;2.29;3;1;Rabbit;1
20260924;202;3;8.64;0;0;Clover;1
20260924;203;3;5.17;2;0;Grass;1
20260924;204;1;1.26;5;0;Roe Deer Fawn;1
20260924;205;2;0.21;1;1;Berries;1
20260924;206;3;1;0;0;Clover;1
20260924;207;3;3.2;2;1;Clover;1
20260924;208;4;0.89;1;0;Marmot;1
20260924;209;2;23.81;4;0;Honey;1
20260925;201;1;0.33;0;1;Mouse;4
20260925;202;3;10.6;3;0;Clover;4
20260925;203;3;4.13;1;1;Acorns;4
20260925;204;1;1.61;4;1;Roe Deer Fawn;4
20260925;205;2;1.15;2;1;Earthworm;4
20260925;206;3;0.34;2;1;Seeds;4
20260925;207;3;3.17;2;0;Clover;4
20260925;208;4;0.98;3;0;Fish;4
20260925;209;2;23.01;4;1;Fish;4
20260926;201;1;1.01;2;1;Vole;7
20260926;202;3;8.28;3;0;Bark;7
20260926;203;3;5.13;4;1;Grass;7
20260926;204;1;4.92;1;1;Chamois Kid;7
20260926;205;2;0.87;0;1;Beetle;7
20260926;206;3;0.16;2;1;Clover;7
20260926;207;3;10.85;1;1;Herbs;7
20260926;208;4;0.79;5;1;Fish;7
20260926;209;2;19.02;2;0;Berries;7
20260927;201;1;0.49;0;1;Hare;3
20260927;202;3;23.15;2;1;Moss;3
20260927;203;3;1.69;5;1;Acorns;3
20260927;204;1;3;2;1;Hare;3
20260927;205;2;1.91;3;1;Rabbit;3
20260927;206;3;0.6;1;1;Seeds;3
20260927;207;3;4.78;0;1;Clover;3
20260927;208;4;0.73;4;1;Marmot;3
20260927;209;2;15.69;0;0;Berries;3
20260928;201;1;1.75;0;1;Mouse;7
20260928;202;3;14.51;5;0;Lichen;7
20260928;203;3;2.76;1;1;Acorns;7
20260928;204;1;2.34;3;1;Chamois Kid;7
20260928;205;2;1.28;5;1;Earthworm;7
20260928;206;3;0.2;2;1;Roots;7
20260928;207;3;5.64;0;0;Lichen;7
20260928;208;4;0.41;2;1;Marmot;7
20260928;209;2;16.59;4;0;Honey;7
20260929;201;1;0.54;5;1;Hare;1
20260929;202;3;11.84;0;1;Alpine Grass;1
20260929;203;3;5.04;2;0;Mushroom;1
20260929;204;1;4.08;4;0;Hare;1
20260929;205;2;0.33;3;0;Beetle;1
20260929;206;3;0.22;0;1;Dandelion;1
20260929;207;3;10.42;0;1;Herbs;1
20260929;208;4;0.57;1;1;Hare;1
20260929;209;2;11.35;1;1;Roe Deer Fawn;1
20260930;201;1;1.13;4;1;Vole;5
20260930;202;3;20.53;4;1;Alpine Grass;5
20260930;203;3;5.36;3;1;Clover;5
20260930;204;1;3.49;2;0;Roe Deer Fawn;5
20260930;205;2;0.62;5;0;Rabbit;5
20260930;206;3;1.28;5;0;Alpine Grass;5
20260930;207;3;11.18;3;0;Herbs;5
20260930;208;4;0.83;3;1;Hare;5
20260930;209;2;11.78;5;1;Roe Deer Fawn;5
20261001;201;1;0.7;1;0;Hare;9
20261001;202;3;12.82;1;1;Clover;9
20261001;203;3;6.08;5;1;Grass;9
20261001;204;1;2.04;0;0;Hare;9
20261001;205;2;1.11;3;1;Rabbit;9
20261001;206;3;0.47;1;0;Dandelion;9
20261001;207;3;10.74;2;0;Alpine Grass;9
20261001;208;4;0.27;5;1;Grouse;9
20261001;209;2;14;1;0;Roots;9
20261002;201;1;1.95;2;1;Hare;9
20261002;202;3;22;1;1;Clover;9
20261002;203;3;4.92;3;1;Grass;9
20261002;204;1;4.73;4;1;Roe Deer Fawn;9
20261002;205;2;0.84;3;1;Earthworm;9
20261002;206;3;1.14;5;0;Clover;9
20261002;207;3;7.81;0;1;Clover;9
20261002;208;4;0.31;5;0;Fish;9
20261002;209;2;20.16;3;1;Berries;9
20261003;201;1;2.12;2;1;Hare;9
20261003;202;3;9.6;1;1;Lichen;9
20261003;203;3;6.12;1;0;Grass;9
20261003;204;1;3.02;0;1;Roe Deer Fawn;9
20261003;205;2;1.25;0;1;Rabbit;9
20261003;206;3;0.72;0;1;Clover;9
20261003;207;3;6.39;0;1;Lichen;9
20261003;208;4;0.62;4;0;Marmot;9
20261003;209;2;10.36;1;1;Berries;9
20261004;201;1;1.31;3;1;Mouse;1
20261004;202;3;19.38;4;1;Moss;1
20261004;203;3;8;4;1;Grass;1
20261004;204;1;4.64;0;1;Grouse;1
20261004;205;2;1.54;2;1;Berries;1
20261004;206;3;0.92;1;0;Seeds;1
20261004;207;3;5.38;5;0;Herbs;1
20261004;208;4;0.2;0;0;Ptarmigan;1
20261004;209;2;19.8;0;0;Honey;1
20261005;201;1;0.71;4;0;Grouse;4
20261005;202;3;19.02;2;0;Moss;4
20261005;203;3;3.19;4;1;Mushroom;4
20261005;204;1;1.58;2;1;Grouse;4
20261005;205;2;0.99;2;0;Beetle;4
20261005;206;3;1.18;5;1;Roots;4
20261005;207;3;11.62;3;1;Lichen;4
20261005;208;4;0.52;4;1;Fish;4
20261005;209;2;29.05;2;1;Roots;4
20261006;201;1;2.13;5;1;Grouse;4
20261006;202;3;7.51;0;0;Clover;4
20261006;203;3;2.04;5;1;Grass;4
20261006;204;1;3.52;0;1;Grouse;4
20261006;205;2;0.57;3;0;Acorns;4
20261006;206;3;0.82;5;0;Dandelion;4
20261006;207;3;10.09;0;1;Moss;4
20261006;208;4;0.8;5;1;Fish;4
20261006;209;2;10.06;2;1;Honey;4
20261007;201;1;1.44;3;1;Rabbit;4
20261007;202;3;14.28;5;1;Clover;4
20261007;203;3;3.28;5;1;Grass;4
20261007;204;1;4.99;4;1;Chamois Kid;4
20261007;205;2;1.64;5;1;Berries;4
20261007;206;3;0.7;0;1;Dandelion;4
20261007;207;3;6.92;3;0;Clover;4
20261007;208;4;0.7;0;0;Ptarmigan;4
20261007;209;2;6.48;3;1;Roe Deer Fawn;4
20261008;201;1;1;0;0;Rabbit;3
20261008;202;3;5.98;3;0;Alpine Grass;3
20261008;203;3;4.93;4;0;Acorns;3
20261008;204;1;3.3;2;1;Marmot;3
20261008;205;2;1.61;5;1;Berries;3
20261008;206;3;0.83;0;1;Seeds;3
20261008;207;3;5.53;4;0;Moss;3
20261008;208;4;1;1;1;Marmot;3
20261008;209;2;28.53;0;1;Roots;3
20261009;201;1;0.82;2;1;Hare;10
20261009;202;3;13.09;5;1;Alpine Grass;10
20261009;203;3;5.23;0;1;Berries;10
20261009;204;1;4.46;1;1;Chamois Kid;10
20261009;205;2;0.7;4;0;Earthworm;10
20261009;206;3;0.61;1;0;Clover;10
20261009;207;3;8.62;0;0;Clover;10
20261009;208;4;0.14;4;1;Fish;10
20261009;209;2;26;4;1;Honey;10
20261010;201;1;0.37;0;0;Vole;10
20261010;202;3;16.08;4;1;Lichen;10
20261010;203;3;2.71;0;1;Mushroom;10
20261010;204;1;4.38;3;0;Chamois Kid;10
20261010;205;2;1.37;3;1;Earthworm;10
20261010;206;3;0.41;0;1;Dandelion;10
20261010;207;3;7.32;0;1;Lichen;10
20261010;208;4;0.77;4;0;Grouse;10
20261010;209;2;29.76;1;0;Roots;10
20261011;201;1;0.36;4;1;Hare;10
20261011;202;3;20.55;2;1;Clover;10
20261011;203;3;4.01;1;0;Clover;10
20261011;204;1;3.47;1;0;Hare;10
20261011;205;2;1.17;4;0;Berries;10
20261011;206;3;1.02;3;1;Roots;10
20261011;207;3;3.28;4;1;Alpine Grass;10
20261011;208;4;0.29;5;1;Ptarmigan;10
20261011;209;2;22.45;2;1;Roots;10
20261012;201;1;0.98;2;1;Rabbit;5
20261012;202;3;9.11;0;1;Moss;5
20261012;203;3;4.08;0;1;Mushroom;5
20261012;204;1;1.7;2;1;Chamois Kid;5
20261012;205;2;1.78;1;1;Beetle;5
20261012;206;3;0.93;4;1;Roots;5
20261012;207;3;10.81;1;1;Moss;5
20261012;208;4;0.76;2;0;Ptarmigan;5
20261012;209;2;17.53;0;0;Fish;5
20261013;201;1;0.92;2;1;Hare;5
20261013;202;3;11.46;3;1;Alpine Grass;5
20261013;203;3;2.63;0;1;Clover;5
20261013;204;1;1.71;4;0;Chamois Kid;5
20261013;205;2;0.95;5;1;Rabbit;5
20261013;206;3;1.03;3;0;Seeds;5
20261013;207;3;4.99;5;1;Herbs;5
20261013;208;4;0.91;2;0;Hare;5
20261013;209;2;11.8;4;1;Roe Deer Fawn;5
20261014;201;1;1.78;1;0;Mouse;9
20261014;202;3;22.6;4;0;Bark;9
20261014;203;3;5.55;3;1;Clover;9
20261014;204;1;2.37;0;0;Marmot;9
20261014;205;2;1.69;4;1;Rabbit;9
20261014;206;3;1.38;2;1;Seeds;9
20261014;207;3;10.07;0;1;Herbs;9
20261014;208;4;0.33;4;1;Hare;9
20261014;209;2;12.12;2;1;Honey;9
20261015;201;1;0.62;4;1;Grouse;6
20261015;202;3;17.93;3;0;Clover;6
20261015;203;3;6.43;3;0;Mushroom;6
20261015;204;1;3.4;2;0;Grouse;6
20261015;205;2;0.93;5;0;Acorns;6
20261015;206;3;0.57;3;1;Roots;6
20261015;207;3;4.72;4;1;Alpine Grass;6
20261015;208;4;0.49;5;1;Hare;6
20261015;209;2;20.58;0;1;Roe Deer Fawn;6
20261016;201;1;1.46;1;1;Vole;8
20261016;202;3;14.67;0;1;Lichen;8
20261016;203;3;2.07;3;0;Grass;8
20261016;204;1;2.3;5;1;Hare;8
20261016;205;2;1.58;1;1;Earthworm;8
20261016;206;3;0.13;4;1;Seeds;8
20261016;207;3;4.29;4;1;Moss;8
20261016;208;4;0.94;1;1;Grouse;8
20261016;209;2;6.35;0;1;Roots;8
20261017;201;1;1.9;5;1;Vole;5
20261017;202;3;11.89;0;0;Lichen;5
20261017;203;3;7.08;0;1;Berries;5
20261017;204;1;4.45;5;1;Roe Deer Fawn;5
20261017;205;2;1.91;4;1;Beetle;5
20261017;206;3;0.25;5;1;Alpine Grass;5
20261017;207;3;11.72;3;1;Alpine Grass;5
20261017;208;4;0.58;1;0;Fish;5
20261017;209;2;24.96;0;0;Fish;5
20261018;201;1;2.22;4;1;Grouse;2
20261018;202;3;7.49;1;1;Bark;2
20261018;203;3;2.26;0;1;Acorns;2
20261018;204;1;3.8;0;1;Roe Deer Fawn;2
20261018;205;2;0.76;1;1;Earthworm;2
20261018;206;3;0.64;1;1;Clover;2
20261018;207;3;11.64;0;1;Herbs;2
20261018;208;4;0.97;4;1;Fish;2
20261018;209;2;17.32;5;0;Berries;2
20261019;201;1;1.45;5;1;Grouse;3
20261019;202;3;8.2;5;1;Lichen;3
20261019;203;3;4.39;4;0;Mushroom;3
20261019;204;1;4.8;2;1;Chamois Kid;3
20261019;205;2;0.53;4;1;Acorns;3
20261019;206;3;0.57;5;0;Seeds;3
20261019;207;3;10.03;5;1;Clover;3
20261019;208;4;0.61;1;1;Marmot;3
20261019;209;2;12.12;4;1;Fish;3
20261020;201;1;0.72;1;0;Vole;1
20261020;202;3;20.77;3;0;Lichen;1
20261020;203;3;2.01;0;0;Clover;1
20261020;204;1;3.19;1;0;Chamois Kid;1
20261020;205;2;0.45;5;1;Acorns;1
20261020;206;3;1.46;1;0;Dandelion;1
20261020;207;3;5.56;5;0;Alpine Grass;1
20261020;208;4;0.22;3;0;Grouse;1
20261020;209;2;14.73;1;1;Honey;1
20261021;201;1;1.94;3;1;Grouse;4
20261021;202;3;10.73;4;1;Clover;4
20261021;203;3;2.64;0;1;Berries;4
20261021;204;1;3.54;0;1;Roe Deer Fawn;4
20261021;205;2;0.95;0;1;Earthworm;4
20261021;206;3;1.38;5;1;Clover;4
20261021;207;3;4.41;1;1;Herbs;4
20261021;208;4;0.55;4;1;Hare;4
20261021;209;2;22.9;0;1;Fish;4
20261022;201;1;0.49;4;1;Mouse;3
20261022;202;3;9.17;0;1;Clover;3
20261022;203;3;4.97;3;1;Grass;3
20261022;204;1;3.25;5;0;Roe Deer Fawn;3
20261022;205;2;1;2;1;Berries;3
20261022;206;3;0.24;4;0;Alpine Grass;3
20261022;207;3;3.84;4;1;Moss;3
20261022;208;4;0.61;4;1;Grouse;3
20261022;209;2;19.29;5;0;Honey;3
20261023;201;1;2.18;4;1;Grouse;5
20261023;202;3;22.49;3;1;Alpine Grass;5
20261023;203;3;5.79;5;1;Grass;5
20261023;204;1;2.25;1;1;Hare;5
20261023;205;2;1.42;1;1;Berries;5
20261023;206;3;0.56;0;1;Seeds;5
20261023;207;3;5.16;4;1;Herbs;5
20261023;208;4;0.68;3;1;Grouse;5
20261023;209;2;20.97;3;1;Roots;5
20261024;201;1;1.78;1;0;Mouse;1
20261024;202;3;5.93;2;1;Moss;1
20261024;203;3;3.79;1;1;Mushroom;1
20261024;204;1;1.79;5;1;Grouse;1
20261024;205;2;1.55;1;1;Beetle;1
20261024;206;3;0.35;4;0;Roots;1
20261024;207;3;10.62;2;0;Clover;1
20261024;208;4;0.18;3;1;Grouse;1
20261024;209;2;28.71;3;0;Roe Deer Fawn;1
20261025;201;1;1.3;1;1;Hare;4
20261025;202;3;22.29;5;1;Alpine Grass;4
20261025;203;3;1.62;2;1;Clover;4
20261025;204;1;3.83;5;0;Grouse;4
20261025;205;2;1.08;5;1;Earthworm;4
20261025;206;3;0.3;2;1;Dandelion;4
20261025;207;3;8;4;1;Lichen;4
20261025;208;4;0.89;5;1;Fish;4
20261025;209;2;22.29;3;0;Roe Deer Fawn;4
20261026;201;1;1.42;1;1;Rabbit;1
20261026;202;3;20.11;4;0;Clover;1
20261026;203;3;2.57;2;1;Berries;1
20261026;204;1;4.33;2;1;Roe Deer Fawn;1
20261026;205;2;1.63;1;0;Berries;1
20261026;206;3;0.46;0;0;Alpine Grass;1
20261026;207;3;4.09;1;0;Moss;1
20261026;208;4;0.88;2;0;Ptarmigan;1
20261026;209;2;16.26;4;1;Honey;1
20261027;201;1;1.8;2;1;Rabbit;1
20261027;202;3;8.29;2;0;Bark;1
20261027;203;3;7.87;0;1;Clover;1
20261027;204;1;4.18;5;1;Chamois Kid;1
20261027;205;2;0.52;4;1;Earthworm;1
20261027;206;3;1.04;2;1;Seeds;1
20261027;207;3;5.24;2;1;Clover;1
20261027;208;4;0.25;0;0;Ptarmigan;1
20261027;209;2;7.97;0;0;Roe Deer Fawn;1
20261028;201;1;0.67;0;1;Grouse;6
20261028;202;3;10.33;0;0;Lichen;6
20261028;203;3;6.48;0;1;Acorns;6
20261028;204;1;2.52;1;1;Marmot;6
20261028;205;2;0.96;2;0;Acorns;6
20261028;206;3;1.19;1;1;Dandelion;6
20261028;207;3;3.38;4;1;Herbs;6
20261028;208;4;0.12;5;1;Grouse;6
20261028;209;2;18.73;4;0;Roots;6
20261029;201;1;0.79;2;0;Mouse;6
20261029;202;3;9.54;2;0;Clover;6
20261029;203;3;4.7;4;1;Clover;6
20261029;204;1;4.41;4;1;Grouse;6
20261029;205;2;1.83;4;1;Beetle;6
20261029;206;3;0.34;5;1;Alpine Grass;6
20261029;207;3;5.29;3;1;Clover;6
20261029;208;4;0.72;1;1;Hare;6
20261029;209;2;11;0;0;Roe Deer Fawn;6
20261030;201;1;1.82;3;1;Rabbit;1
20261030;202;3;10.28;3;1;Clover;1
20261030;203;3;7.36;1;0;Clover;1
20261030;204;1;4.9;3;1;Roe Deer Fawn;1
20261030;205;2;0.94;2;1;Acorns;1
20261030;206;3;0.17;5;1;Seeds;1
20261030;207;3;11.93;3;0;Alpine Grass;1
20261030;208;4;0.54;5;1;Ptarmigan;1
20261030;209;2;22.17;4;0;Berries;1
20261031;201;1;2.15;5;0;Rabbit;1
20261031;202;3;24.14;2;1;Moss;1
20261031;203;3;2.9;4;1;Acorns;1
20261031;204;1;1.46;4;1;Grouse;1
20261031;205;2;0.33;0;1;Acorns;1
20261031;206;3;0.38;2;1;Clover;1
20261031;207;3;10.74;4;0;Clover;1
20261031;208;4;0.73;2;0;Ptarmigan;1
20261031;209;2;23.77;0;1;Honey;1
20261101;201;1;1.08;0;1;Mouse;1
20261101;202;3;23.67;4;1;Moss;1
20261101;203;3;3.92;2;0;Clover;1
20261101;204;1;3.65;3;1;Hare;1
20261101;205;2;0.83;5;1;Beetle;1
20261101;206;3;0.15;4;0;Clover;1
20261101;207;3;11.99;5;1;Lichen;1
20261101;208;4;0.22;5;0;Hare;1
20261101;209;2;8.33;4;1;Roe Deer Fawn;1
20261102;201;1;1.41;1;1;Hare;1
20261102;202;3;16.06;2;1;Alpine Grass;1
20261102;203;3;2.69;0;1;Berries;1
20261102;204;1;4.73;2;0;Chamois Kid;1
20261102;205;2;0.59;0;1;Acorns;1
20261102;206;3;0.55;2;1;Roots;1
20261102;207;3;7.16;3;1;Clover;1
20261102;208;4;0.79;0;1;Fish;1
20261102;209;2;23.86;2;1;Honey;1
20261103;201;1;1.57;2;0;Grouse;7
20261103;202;3;10.38;4;1;Alpine Grass;7
20261103;203;3;7.33;1;1;Mushroom;7
20261103;204;1;1.18;5;1;Roe Deer Fawn;7
20261103;205;2;0.32;4;0;Beetle;7
20261103;206;3;1.12;1;1;Alpine Grass;7
20261103;207;3;3.17;1;0;Alpine Grass;7
20261103;208;4;0.92;4;1;Ptarmigan;7
20261103;209;2;20.78;3;1;Honey;7
20261104;201;1;0.31;0;1;Vole;5
20261104;202;3;24.49;3;1;Bark;5
20261104;203;3;4.93;4;0;Clover;5
20261104;204;1;4.37;4;1;Marmot;5
20261104;205;2;0.71;5;0;Rabbit;5
20261104;206;3;0.24;5;0;Seeds;5
20261104;207;3;10.1;0;0;Moss;5
20261104;208;4;0.12;1;1;Hare;5
20261104;209;2;9.54;3;0;Roots;5
20261105;201;1;0.9;4;1;Rabbit;7
20261105;202;3;10.86;2;1;Alpine Grass;7
20261105;203;3;7.83;0;0;Mushroom;7
20261105;204;1;4.52;2;1;Chamois Kid;7
20261105;205;2;0.27;2;0;Earthworm;7
20261105;206;3;1.29;1;1;Dandelion;7
20261105;207;3;9.42;4;0;Clover;7
20261105;208;4;0.87;5;0;Grouse;7
20261105;209;2;27.31;0;0;Berries;7
20261106;201;1;2.33;4;1;Rabbit;7
20261106;202;3;18.26;4;0;Bark;7
20261106;203;3;6.42;0;1;Mushroom;7
20261106;204;1;4.89;0;0;Grouse;7
20261106;205;2;1.43;4;0;Acorns;7
20261106;206;3;0.38;5;1;Alpine Grass;7
20261106;207;3;5.87;0;1;Moss;7
20261106;208;4;0.55;0;1;Hare;7
20261106;209;2;15.53;3;0;Honey;7
20261107;201;1;1.57;1;1;Grouse;8
20261107;202;3;15.16;5;1;Lichen;8
20261107;203;3;3.63;5;1;Clover;8
20261107;204;1;3.85;1;0;Grouse;8
20261107;205;2;0.77;2;0;Beetle;8
20261107;206;3;0.4;0;1;Roots;8
20261107;207;3;5.05;2;1;Clover;8
20261107;208;4;0.55;2;0;Marmot;8
20261107;209;2;20.77;0;0;Honey;8
20261108;201;1;0.33;4;1;Grouse;7
20261108;202;3;17.54;5;0;Alpine Grass;7
20261108;203;3;6.27;4;1;Berries;7
20261108;204;1;2.43;0;0;Roe Deer Fawn;7
20261108;205;2;0.7;3;1;Berries;7
20261108;206;3;0.94;3;0;Clover;7
20261108;207;3;5.94;0;1;Lichen;7
20261108;208;4;0.84;2;1;Marmot;7
20261108;209;2;21.69;2;0;Roots;7
20261109;201;1;1.22;3;0;Mouse;2
20261109;202;3;18.69;2;1;Bark;2
20261109;203;3;6.3;0;1;Clover;2
20261109;204;1;4.81;2;1;Marmot;2
20261109;205;2;1.83;0;1;Berries;2
20261109;206;3;1.08;3;1;Alpine Grass;2
20261109;207;3;9.61;1;0;Alpine Grass;2
20261109;208;4;0.74;5;1;Grouse;2
20261109;209;2;15.89;5;1;Roe Deer Fawn;2
20261110;201;1;1.34;5;0;Mouse;3
20261110;202;3;10.89;3;1;Lichen;3
20261110;203;3;4.21;5;0;Clover;3
20261110;204;1;2.72;4;1;Grouse;3
20261110;205;2;0.38;2;1;Acorns;3
20261110;206;3;0.13;2;1;Alpine Grass;3
20261110;207;3;7.45;1;1;Alpine Grass;3
20261110;208;4;0.61;4;0;Ptarmigan;3
20261110;209;2;18.6;2;1;Berries;3
20261111;201;1;0.96;2;1;Hare;3
